valid_start,valid_end,station_number,T_Celsius,MinT_Celsius,MaxT_Celsius,Precip_mm
10/06/2017 19:00,10/06/2017 20:00,70351,6,4.8,7,0
10/06/2017 20:00,10/06/2017 21:00,70351,5.8,3.5,5.9,0
10/06/2017 21:00,10/06/2017 22:00,70351,3.6,2.3,4.9,0
10/06/2017 22:00,10/06/2017 23:00,70351,3.6,2.8,4.1,0
10/06/2017 23:00,11/06/2017 0:00,70351,4.1,3.6,4.7,0
11/06/2017 0:00,11/06/2017 1:00,70351,4.2,3.9,5.5,0
11/06/2017 1:00,11/06/2017 2:00,70351,5.3,2.8,5.4,0
11/06/2017 2:00,11/06/2017 3:00,70351,2.8,1.7,3.6,0
11/06/2017 3:00,11/06/2017 4:00,70351,3.2,-0.1,3.3,0
11/06/2017 4:00,11/06/2017 5:00,70351,0,0,3.1,0
11/06/2017 5:00,11/06/2017 6:00,70351,3.1,3.1,3.9,0
11/06/2017 6:00,11/06/2017 7:00,70351,3.8,3.7,3.9,0
11/06/2017 7:00,11/06/2017 8:00,70351,3.9,3.8,4.2,0
11/06/2017 8:00,11/06/2017 9:00,70351,4.1,4,4.6,0
11/06/2017 9:00,11/06/2017 10:00,70351,4.4,4.4,5.8,0
11/06/2017 10:00,11/06/2017 11:00,70351,5.8,5.7,7.4,0
11/06/2017 11:00,11/06/2017 12:00,70351,7.4,7.4,9.6,0
11/06/2017 12:00,11/06/2017 13:00,70351,9.6,9.6,11.8,0
11/06/2017 13:00,11/06/2017 14:00,70351,11.7,11.7,13.9,0
11/06/2017 14:00,11/06/2017 15:00,70351,13.7,13.4,15.4,0
11/06/2017 15:00,11/06/2017 16:00,70351,15.3,15,16,0
11/06/2017 16:00,11/06/2017 17:00,70351,15.2,12.2,15.2,0
11/06/2017 17:00,11/06/2017 18:00,70351,12.2,6.6,12.6,0
11/06/2017 18:00,11/06/2017 19:00,70351,7.8,5.4,7.9,0
11/06/2017 19:00,11/06/2017 20:00,70351,6.4,3.5,6.4,0
11/06/2017 20:00,11/06/2017 21:00,70351,5.3,3,5.5,0
11/06/2017 21:00,11/06/2017 22:00,70351,4.8,1.5,5,0
11/06/2017 22:00,11/06/2017 23:00,70351,2.4,1.9,3.9,0
11/06/2017 23:00,12/06/2017 0:00,70351,2.5,1.8,3.3,0
12/06/2017 0:00,12/06/2017 1:00,70351,2.3,0.3,3,0
12/06/2017 1:00,12/06/2017 2:00,70351,1.8,-0.5,1.8,0
12/06/2017 2:00,12/06/2017 3:00,70351,-0.3,-0.5,0.4,0
12/06/2017 3:00,12/06/2017 4:00,70351,-0.2,-0.3,0.3,0
12/06/2017 4:00,12/06/2017 5:00,70351,-0.1,-1.7,0.1,0
12/06/2017 5:00,12/06/2017 6:00,70351,-0.7,-1.6,-0.1,0
12/06/2017 6:00,12/06/2017 7:00,70351,-0.1,-0.1,1.4,0
12/06/2017 7:00,12/06/2017 8:00,70351,1.3,1.3,2.9,0.2
12/06/2017 8:00,12/06/2017 9:00,70351,2.8,2.7,4.2,0
12/06/2017 9:00,12/06/2017 10:00,70351,4.2,4.2,5.4,0
12/06/2017 10:00,12/06/2017 11:00,70351,5.2,5.2,6.6,0
12/06/2017 11:00,12/06/2017 12:00,70351,6.5,6.3,8.4,0
12/06/2017 12:00,12/06/2017 13:00,70351,7.9,7.8,11.3,0
12/06/2017 13:00,12/06/2017 14:00,70351,11.2,10.8,13.3,0
12/06/2017 14:00,12/06/2017 15:00,70351,13.2,13.1,15.2,0
12/06/2017 15:00,12/06/2017 16:00,70351,14.3,13.9,14.7,0
12/06/2017 16:00,12/06/2017 17:00,70351,13.9,10.6,13.9,0
12/06/2017 17:00,12/06/2017 18:00,70351,10.7,4.8,10.7,0
12/06/2017 18:00,12/06/2017 19:00,70351,5.8,4.1,7,0
12/06/2017 19:00,12/06/2017 20:00,70351,4.1,3.1,4.6,0
12/06/2017 20:00,12/06/2017 21:00,70351,3.3,2.9,4,0
12/06/2017 21:00,12/06/2017 22:00,70351,3.2,1.2,3.4,0
12/06/2017 22:00,12/06/2017 23:00,70351,2.1,0.6,3.4,0
12/06/2017 23:00,13/06/2017 0:00,70351,1.2,-0.1,2.3,0
13/06/2017 0:00,13/06/2017 1:00,70351,1.2,0.5,2.4,0
13/06/2017 1:00,13/06/2017 2:00,70351,1.8,0.4,2.1,0
13/06/2017 2:00,13/06/2017 3:00,70351,0.4,-0.4,3.4,0
13/06/2017 3:00,13/06/2017 4:00,70351,1,-2.2,1.2,0
13/06/2017 4:00,13/06/2017 5:00,70351,-0.3,-2.6,-0.1,0
13/06/2017 5:00,13/06/2017 6:00,70351,-0.3,-2.6,0.3,0
13/06/2017 6:00,13/06/2017 7:00,70351,-1.9,-3,-0.6,0
13/06/2017 7:00,13/06/2017 8:00,70351,-1.4,-2,-0.1,0
13/06/2017 8:00,13/06/2017 9:00,70351,-0.1,-0.1,3.7,0
13/06/2017 9:00,13/06/2017 10:00,70351,3.6,3.6,8.5,0
13/06/2017 10:00,13/06/2017 11:00,70351,8.3,8.3,11.2,0
13/06/2017 11:00,13/06/2017 12:00,70351,10.7,10.7,13.4,0
13/06/2017 12:00,13/06/2017 13:00,70351,13.1,13.1,14.6,0.2
13/06/2017 13:00,13/06/2017 14:00,70351,14.2,13.9,15.1,0
13/06/2017 14:00,13/06/2017 15:00,70351,14.7,14.4,15.6,0
13/06/2017 15:00,13/06/2017 16:00,70351,15.3,14.7,15.7,0
13/06/2017 16:00,13/06/2017 17:00,70351,15.2,10.5,15.2,0
13/06/2017 17:00,13/06/2017 18:00,70351,10.6,6.7,11.3,0
13/06/2017 18:00,13/06/2017 19:00,70351,7,4.2,7,0
13/06/2017 19:00,13/06/2017 20:00,70351,6.5,3.4,7.3,0
13/06/2017 20:00,13/06/2017 21:00,70351,3.5,3.3,4.4,0
13/06/2017 21:00,13/06/2017 22:00,70351,3.8,1.8,4.6,0
13/06/2017 22:00,13/06/2017 23:00,70351,2.6,1,2.8,0
13/06/2017 23:00,14/06/2017 0:00,70351,1.7,1.4,3.2,0
14/06/2017 0:00,14/06/2017 1:00,70351,1.4,0,2,0
14/06/2017 1:00,14/06/2017 2:00,70351,0.9,-1.4,0.9,0
14/06/2017 2:00,14/06/2017 3:00,70351,-0.6,-1.8,-0.4,0
14/06/2017 3:00,14/06/2017 4:00,70351,-0.4,-1.3,0.7,0
14/06/2017 4:00,14/06/2017 5:00,70351,-0.4,-2.5,-0.3,0
14/06/2017 5:00,14/06/2017 6:00,70351,-0.3,-3,-1.8,0
14/06/2017 6:00,14/06/2017 7:00,70351,-1.9,-3.1,-1,0
14/06/2017 7:00,14/06/2017 8:00,70351,-0.7,-2.5,-0.2,0
14/06/2017 8:00,14/06/2017 9:00,70351,-0.2,-0.2,2.3,0
14/06/2017 9:00,14/06/2017 10:00,70351,2.2,2.1,4.4,0
14/06/2017 10:00,14/06/2017 11:00,70351,4.4,4,6,0
14/06/2017 11:00,14/06/2017 12:00,70351,5.7,5.7,11,0
14/06/2017 12:00,14/06/2017 13:00,70351,10.9,10.9,13.9,0
14/06/2017 13:00,14/06/2017 14:00,70351,13.6,13.4,15.1,0
14/06/2017 14:00,14/06/2017 15:00,70351,14.7,14.6,15.3,0
14/06/2017 15:00,14/06/2017 16:00,70351,14.8,13.8,14.9,0
14/06/2017 16:00,14/06/2017 17:00,70351,14,10.5,14,0
14/06/2017 17:00,14/06/2017 18:00,70351,10.6,6.5,10.9,0
14/06/2017 18:00,14/06/2017 19:00,70351,6.8,4,6.8,0
14/06/2017 19:00,14/06/2017 20:00,70351,4.1,2.6,4.8,0
14/06/2017 20:00,14/06/2017 21:00,70351,4,2.6,4.4,0
14/06/2017 21:00,14/06/2017 22:00,70351,2.7,1.5,2.9,0
14/06/2017 22:00,14/06/2017 23:00,70351,1.6,-0.1,1.7,0
14/06/2017 23:00,15/06/2017 0:00,70351,0.6,-0.8,0.6,0
15/06/2017 0:00,15/06/2017 1:00,70351,0.5,-1.8,1.1,0
15/06/2017 1:00,15/06/2017 2:00,70351,0.9,-1.8,-1,0
15/06/2017 2:00,15/06/2017 3:00,70351,-0.6,-2.3,-1.3,0
15/06/2017 3:00,15/06/2017 4:00,70351,-0.4,-2.8,-1.6,0
15/06/2017 4:00,15/06/2017 5:00,70351,-0.4,-2.6,-1.1,0
15/06/2017 5:00,15/06/2017 6:00,70351,-0.3,-2,-1.5,0
15/06/2017 6:00,15/06/2017 7:00,70351,-0.7,-2.1,-0.6,0
15/06/2017 7:00,15/06/2017 8:00,70351,-0.6,-0.6,0.3,0
15/06/2017 8:00,15/06/2017 9:00,70351,0.2,0.2,2.5,0.2
15/06/2017 9:00,15/06/2017 10:00,70351,2.5,2.4,3.3,0
15/06/2017 10:00,15/06/2017 11:00,70351,3.2,3.2,5,0
15/06/2017 11:00,15/06/2017 12:00,70351,5,4.9,6.2,0
15/06/2017 12:00,15/06/2017 13:00,70351,5.5,5.5,7.7,0
15/06/2017 13:00,15/06/2017 14:00,70351,7.7,7.6,8.9,0
15/06/2017 14:00,15/06/2017 15:00,70351,8.9,8.8,9.9,0
15/06/2017 15:00,15/06/2017 16:00,70351,9.5,9,9.5,0
15/06/2017 16:00,15/06/2017 17:00,70351,9,7.1,9.1,0
15/06/2017 17:00,15/06/2017 18:00,70351,7.1,5.4,7.1,0
15/06/2017 18:00,15/06/2017 19:00,70351,6,3.1,6.1,0
15/06/2017 19:00,15/06/2017 20:00,70351,3.2,3.1,4.7,0
15/06/2017 20:00,15/06/2017 21:00,70351,3.3,1.9,3.8,0
15/06/2017 21:00,15/06/2017 22:00,70351,2.1,0.6,3.6,0
15/06/2017 22:00,15/06/2017 23:00,70351,1.7,0.5,2.4,0
15/06/2017 23:00,16/06/2017 0:00,70351,1.9,-0.2,1.9,0
16/06/2017 0:00,16/06/2017 1:00,70351,0.9,-0.3,1,0
16/06/2017 1:00,16/06/2017 2:00,70351,0.6,-0.5,1,0
16/06/2017 2:00,16/06/2017 3:00,70351,0,-0.9,0,0
16/06/2017 3:00,16/06/2017 4:00,70351,-0.1,-1.5,-0.1,0
16/06/2017 4:00,16/06/2017 5:00,70351,-0.4,-2,-0.8,0
16/06/2017 5:00,16/06/2017 6:00,70351,-0.7,-1.7,-0.6,0
16/06/2017 6:00,16/06/2017 7:00,70351,-0.5,-1.1,0.1,0
16/06/2017 7:00,16/06/2017 8:00,70351,0.1,0,0.9,0
16/06/2017 8:00,16/06/2017 9:00,70351,0.9,0.9,3,0.2
16/06/2017 9:00,16/06/2017 10:00,70351,3,2.9,4.9,0
16/06/2017 10:00,16/06/2017 11:00,70351,4.8,4.8,6.3,0
16/06/2017 11:00,16/06/2017 12:00,70351,6.3,6.3,8.6,0
16/06/2017 12:00,16/06/2017 13:00,70351,8.6,8.5,10,0
16/06/2017 13:00,16/06/2017 14:00,70351,10,9.9,11.2,0
16/06/2017 14:00,16/06/2017 15:00,70351,11,11,11.5,0
16/06/2017 15:00,16/06/2017 16:00,70351,11.2,10.6,11.2,0
16/06/2017 16:00,16/06/2017 17:00,70351,10.7,9.2,10.7,0
16/06/2017 17:00,16/06/2017 18:00,70351,9.3,7.4,9.3,0
16/06/2017 18:00,16/06/2017 19:00,70351,7.6,6.9,7.9,0
16/06/2017 19:00,16/06/2017 20:00,70351,7.9,6.6,8,0
16/06/2017 20:00,16/06/2017 21:00,70351,7.2,6.2,7.5,0
16/06/2017 21:00,16/06/2017 22:00,70351,6.4,5.7,6.5,0
16/06/2017 22:00,16/06/2017 23:00,70351,6.2,5.7,6.9,0
16/06/2017 23:00,17/06/2017 0:00,70351,6.6,6.4,6.9,0
17/06/2017 0:00,17/06/2017 1:00,70351,6.6,6.4,7,0
17/06/2017 1:00,17/06/2017 2:00,70351,6.5,6.4,6.9,0
17/06/2017 2:00,17/06/2017 3:00,70351,6.5,5.9,6.7,0
17/06/2017 3:00,17/06/2017 4:00,70351,6.6,6.4,7.1,0
17/06/2017 4:00,17/06/2017 5:00,70351,6.7,6.1,6.7,0
17/06/2017 5:00,17/06/2017 6:00,70351,6.6,6.6,6.9,0
17/06/2017 6:00,17/06/2017 7:00,70351,6.9,6.6,7.1,0
17/06/2017 7:00,17/06/2017 8:00,70351,6.9,6.9,8,0
17/06/2017 8:00,17/06/2017 9:00,70351,8,7.9,9.2,0
17/06/2017 9:00,17/06/2017 10:00,70351,9.2,9.1,11.8,0
17/06/2017 10:00,17/06/2017 11:00,70351,11.3,11.1,12.1,0
17/06/2017 11:00,17/06/2017 12:00,70351,12.1,11.7,12.2,0
17/06/2017 12:00,17/06/2017 13:00,70351,12.2,12.2,12.8,0
17/06/2017 13:00,17/06/2017 14:00,70351,12.5,12.3,12.9,0
17/06/2017 14:00,17/06/2017 15:00,70351,12.9,12.7,13,0
17/06/2017 15:00,17/06/2017 16:00,70351,12.8,12.7,12.9,0
17/06/2017 16:00,17/06/2017 17:00,70351,12.8,11.5,12.8,0
17/06/2017 17:00,17/06/2017 18:00,70351,11.5,9.3,11.5,0
17/06/2017 18:00,17/06/2017 19:00,70351,9.4,9.2,9.8,0
17/06/2017 19:00,17/06/2017 20:00,70351,9.5,8.7,9.6,0
17/06/2017 20:00,17/06/2017 21:00,70351,8.8,8.4,8.9,0
17/06/2017 21:00,17/06/2017 22:00,70351,8.6,7.7,8.6,0
17/06/2017 22:00,17/06/2017 23:00,70351,7.8,7.3,7.8,0
17/06/2017 23:00,18/06/2017 0:00,70351,7.3,6.6,8.7,0
18/06/2017 0:00,18/06/2017 1:00,70351,6.7,5.5,6.9,0
18/06/2017 1:00,18/06/2017 2:00,70351,6.5,4,6.6,0
18/06/2017 2:00,18/06/2017 3:00,70351,5.9,3.5,6.2,0
18/06/2017 3:00,18/06/2017 4:00,70351,4.6,1.1,5.8,0
18/06/2017 4:00,18/06/2017 5:00,70351,1.2,0.8,4,0
18/06/2017 5:00,18/06/2017 6:00,70351,3.2,2.7,4.4,0
18/06/2017 6:00,18/06/2017 7:00,70351,4.1,2,4.4,0
18/06/2017 7:00,18/06/2017 8:00,70351,2.6,1.2,4,0
18/06/2017 8:00,18/06/2017 9:00,70351,2.2,2.1,7.3,0
18/06/2017 9:00,18/06/2017 10:00,70351,7.3,7.3,9.4,0
18/06/2017 10:00,18/06/2017 11:00,70351,9.4,9.3,12.3,0
18/06/2017 11:00,18/06/2017 12:00,70351,11.6,11,13.2,0
18/06/2017 12:00,18/06/2017 13:00,70351,13.1,12.4,14,0
18/06/2017 13:00,18/06/2017 14:00,70351,13.6,13.2,14.8,0
18/06/2017 14:00,18/06/2017 15:00,70351,14.6,14.3,14.9,0
18/06/2017 15:00,18/06/2017 16:00,70351,14.7,13.9,15,0
18/06/2017 16:00,18/06/2017 17:00,70351,13.9,9.8,13.9,0
18/06/2017 17:00,18/06/2017 18:00,70351,10,6.8,10.1,0
18/06/2017 18:00,18/06/2017 19:00,70351,6.9,4.4,7.2,0
18/06/2017 19:00,18/06/2017 20:00,70351,6.8,3.4,7.3,0
18/06/2017 20:00,18/06/2017 21:00,70351,3.4,1.9,4.8,0
18/06/2017 21:00,18/06/2017 22:00,70351,2.1,1.1,4,0
18/06/2017 22:00,18/06/2017 23:00,70351,1.3,0.1,3.8,0
18/06/2017 23:00,19/06/2017 0:00,70351,1.6,-0.3,2.5,0
19/06/2017 0:00,19/06/2017 1:00,70351,-0.3,-1.3,0.7,0
19/06/2017 1:00,19/06/2017 2:00,70351,-1.1,-1.9,0.2,0
19/06/2017 2:00,19/06/2017 3:00,70351,5.9,-2.7,-0.2,0
19/06/2017 3:00,19/06/2017 4:00,70351,4.6,-2.8,-0.7,0
19/06/2017 4:00,19/06/2017 5:00,70351,1.2,-2.7,-1.2,0
19/06/2017 5:00,19/06/2017 6:00,70351,3.2,-3.4,-1.8,0
19/06/2017 6:00,19/06/2017 7:00,70351,4.1,-3.6,-2.7,0
19/06/2017 7:00,19/06/2017 8:00,70351,2.6,-3.6,-1.7,0
19/06/2017 8:00,19/06/2017 9:00,70351,-1.4,-1.8,2.2,0
19/06/2017 9:00,19/06/2017 10:00,70351,2.2,2,6.4,0
19/06/2017 10:00,19/06/2017 11:00,70351,6.3,6.2,10.2,0
19/06/2017 11:00,19/06/2017 12:00,70351,10,9.9,11.9,0
19/06/2017 12:00,19/06/2017 13:00,70351,11.7,11.5,14.4,0
19/06/2017 13:00,19/06/2017 14:00,70351,14.1,13.8,15.3,0
19/06/2017 14:00,19/06/2017 15:00,70351,15.1,14.7,15.6,0
19/06/2017 15:00,19/06/2017 16:00,70351,15.5,14.9,15.7,0
19/06/2017 16:00,19/06/2017 17:00,70351,14.9,10.9,14.9,0
19/06/2017 17:00,19/06/2017 18:00,70351,10.9,5.8,10.9,0
19/06/2017 18:00,19/06/2017 19:00,70351,5.8,3.7,6.1,0
19/06/2017 19:00,19/06/2017 20:00,70351,4.5,2.7,4.8,0
19/06/2017 20:00,19/06/2017 21:00,70351,2.7,2.1,3,0
19/06/2017 21:00,19/06/2017 22:00,70351,2.2,0.8,2.2,0
19/06/2017 22:00,19/06/2017 23:00,70351,1.2,0.1,2,0
19/06/2017 23:00,20/06/2017 0:00,70351,0.1,-2.1,1.1,0
20/06/2017 0:00,20/06/2017 1:00,70351,0,-1.8,0.8,0
20/06/2017 1:00,20/06/2017 2:00,70351,-1.6,-2.9,-0.6,0
20/06/2017 2:00,20/06/2017 3:00,70351,-2.8,-2.9,-0.8,0
20/06/2017 3:00,20/06/2017 4:00,70351,-0.7,-1.8,-0.2,0
20/06/2017 4:00,20/06/2017 5:00,70351,-0.2,-0.2,1.2,0
20/06/2017 5:00,20/06/2017 6:00,70351,1.2,1.2,2.2,0
20/06/2017 6:00,20/06/2017 7:00,70351,2.2,2,2.3,0
20/06/2017 7:00,20/06/2017 8:00,70351,2.1,1.8,2.2,0
20/06/2017 8:00,20/06/2017 9:00,70351,2.1,2,3.4,0
20/06/2017 9:00,20/06/2017 10:00,70351,3.3,3.2,3.9,0
20/06/2017 10:00,20/06/2017 11:00,70351,3.9,3.9,4.9,0
20/06/2017 11:00,20/06/2017 12:00,70351,4.8,4.6,6.4,0
20/06/2017 12:00,20/06/2017 13:00,70351,6.2,6.1,8.3,0
20/06/2017 13:00,20/06/2017 14:00,70351,8.2,7.8,11,0
20/06/2017 14:00,20/06/2017 15:00,70351,11,10.8,12.9,0
20/06/2017 15:00,20/06/2017 16:00,70351,12.9,12.5,13.3,0
20/06/2017 16:00,20/06/2017 17:00,70351,12.9,10.1,12.9,0
20/06/2017 17:00,20/06/2017 18:00,70351,10.1,5,10.2,0
20/06/2017 18:00,20/06/2017 19:00,70351,5.6,2.6,5.6,0
20/06/2017 19:00,20/06/2017 20:00,70351,4,1.5,4.5,0
20/06/2017 20:00,20/06/2017 21:00,70351,3.1,1.4,3.2,0
20/06/2017 21:00,20/06/2017 22:00,70351,1.7,-0.5,2.5,0
20/06/2017 22:00,20/06/2017 23:00,70351,0.2,-1.6,0.5,0
20/06/2017 23:00,21/06/2017 0:00,70351,-0.6,-1.9,-0.3,0
21/06/2017 0:00,21/06/2017 1:00,70351,-0.6,-1.8,-0.3,0
21/06/2017 1:00,21/06/2017 2:00,70351,-0.3,-0.4,0.2,0
21/06/2017 2:00,21/06/2017 3:00,70351,0.1,0.1,1,0.2
21/06/2017 3:00,21/06/2017 4:00,70351,0.9,0.9,1.4,0
21/06/2017 4:00,21/06/2017 5:00,70351,1.3,1.2,1.6,0
21/06/2017 5:00,21/06/2017 6:00,70351,1.3,0.7,1.3,0
21/06/2017 6:00,21/06/2017 7:00,70351,0.7,-1,0.8,0
21/06/2017 7:00,21/06/2017 8:00,70351,2.1,-2.4,-1,0
21/06/2017 8:00,21/06/2017 9:00,70351,-0.6,-2.3,0.2,0
21/06/2017 9:00,21/06/2017 10:00,70351,0.1,0.1,2.6,0
21/06/2017 10:00,21/06/2017 11:00,70351,2.2,2.2,5.7,0
21/06/2017 11:00,21/06/2017 12:00,70351,5.6,5.5,9.5,0
21/06/2017 12:00,21/06/2017 13:00,70351,9.3,9.2,11.3,0
21/06/2017 13:00,21/06/2017 14:00,70351,11.3,11.2,13.6,0
21/06/2017 14:00,21/06/2017 15:00,70351,13.2,13.2,14.7,0
21/06/2017 15:00,21/06/2017 16:00,70351,14.5,13.8,14.6,0
21/06/2017 16:00,21/06/2017 17:00,70351,13.9,10,13.9,0
21/06/2017 17:00,21/06/2017 18:00,70351,10,5.3,10,0
21/06/2017 18:00,21/06/2017 19:00,70351,6,3.1,6.5,0
21/06/2017 19:00,21/06/2017 20:00,70351,4.8,2.8,4.8,0
21/06/2017 20:00,21/06/2017 21:00,70351,3.2,2.3,3.5,0
21/06/2017 21:00,21/06/2017 22:00,70351,3,2.3,4.7,0
21/06/2017 22:00,21/06/2017 23:00,70351,4.4,2.3,5.2,0
21/06/2017 23:00,22/06/2017 0:00,70351,3.3,2,3.5,0
22/06/2017 0:00,22/06/2017 1:00,70351,2.2,0.5,2.4,0
22/06/2017 1:00,22/06/2017 2:00,70351,1.2,1.2,2.4,0
22/06/2017 2:00,22/06/2017 3:00,70351,1.9,-0.1,2.1,0
22/06/2017 3:00,22/06/2017 4:00,70351,0.3,0.3,2,0
22/06/2017 4:00,22/06/2017 5:00,70351,1.9,1.7,3.2,0
22/06/2017 5:00,22/06/2017 6:00,70351,3.2,0.7,3.2,0
22/06/2017 6:00,22/06/2017 7:00,70351,0.7,0.1,1.6,0
22/06/2017 7:00,22/06/2017 8:00,70351,1.2,-0.4,2.1,0
22/06/2017 8:00,22/06/2017 9:00,70351,2.1,2.1,4.2,0
22/06/2017 9:00,22/06/2017 10:00,70351,4,4,7.2,0
22/06/2017 10:00,22/06/2017 11:00,70351,7.2,7.1,10.1,0
22/06/2017 11:00,22/06/2017 12:00,70351,9.7,9.2,11.3,0
22/06/2017 12:00,22/06/2017 13:00,70351,11.1,11.1,13.3,0
22/06/2017 13:00,22/06/2017 14:00,70351,13.2,12.7,13.9,0
22/06/2017 14:00,22/06/2017 15:00,70351,13.7,13,13.9,0
22/06/2017 15:00,22/06/2017 16:00,70351,13.3,11.4,13.4,0
22/06/2017 16:00,22/06/2017 17:00,70351,11.6,9.6,11.6,0
22/06/2017 17:00,22/06/2017 18:00,70351,9.6,8.5,9.9,0
22/06/2017 18:00,22/06/2017 19:00,70351,8.7,5,8.7,0
22/06/2017 19:00,22/06/2017 20:00,70351,5.6,5.3,7.3,0
22/06/2017 20:00,22/06/2017 21:00,70351,5.7,1.7,6.2,0
22/06/2017 21:00,22/06/2017 22:00,70351,3.3,0.1,3.4,0
22/06/2017 22:00,22/06/2017 23:00,70351,1.9,0.2,2.1,0
22/06/2017 23:00,23/06/2017 0:00,70351,0.4,-1.1,0.6,0
23/06/2017 0:00,23/06/2017 1:00,70351,-0.2,-2.4,0,0
23/06/2017 1:00,23/06/2017 2:00,70351,1.2,-2.9,-1.7,0
23/06/2017 2:00,23/06/2017 3:00,70351,1.9,-2.8,-1.3,0
23/06/2017 3:00,23/06/2017 4:00,70351,0.3,-2.5,-1.4,0
23/06/2017 4:00,23/06/2017 5:00,70351,1.9,-1.9,-1,0
23/06/2017 5:00,23/06/2017 6:00,70351,-0.7,-1.1,-0.3,0
23/06/2017 6:00,23/06/2017 7:00,70351,-0.4,-0.4,-0.1,0
23/06/2017 7:00,23/06/2017 8:00,70351,-0.1,-0.5,-0.1,0
23/06/2017 8:00,23/06/2017 9:00,70351,-0.2,-0.4,0.3,0.4
23/06/2017 9:00,23/06/2017 10:00,70351,0.1,0.1,1.7,0
23/06/2017 10:00,23/06/2017 11:00,70351,1.7,1.6,3.5,0
23/06/2017 11:00,23/06/2017 12:00,70351,3.5,3.2,9.4,0
23/06/2017 12:00,23/06/2017 13:00,70351,9.4,9.1,12.9,0
23/06/2017 13:00,23/06/2017 14:00,70351,12.4,11.7,13.3,0
23/06/2017 14:00,23/06/2017 15:00,70351,13,11.9,13.1,0
23/06/2017 15:00,23/06/2017 16:00,70351,12.4,11.9,12.8,0
23/06/2017 16:00,23/06/2017 17:00,70351,11.9,8.9,11.9,0
23/06/2017 17:00,23/06/2017 18:00,70351,9,8.4,9.1,0
23/06/2017 18:00,23/06/2017 19:00,70351,9,7.8,9,0
23/06/2017 19:00,23/06/2017 20:00,70351,8,6.9,8.7,0
23/06/2017 20:00,23/06/2017 21:00,70351,6.9,6.9,8.3,0
23/06/2017 21:00,23/06/2017 22:00,70351,7.3,6.5,8.2,0
23/06/2017 22:00,23/06/2017 23:00,70351,6.6,6.2,7.5,0
23/06/2017 23:00,24/06/2017 0:00,70351,6.3,5.5,6.7,0
24/06/2017 0:00,24/06/2017 1:00,70351,6,5.7,6.8,0
24/06/2017 1:00,24/06/2017 2:00,70351,5.7,5.7,6.6,0
24/06/2017 2:00,24/06/2017 3:00,70351,5.8,5.4,6.7,0
24/06/2017 3:00,24/06/2017 4:00,70351,6.1,5.1,6.2,0
24/06/2017 4:00,24/06/2017 5:00,70351,6.1,5.4,6.4,0
24/06/2017 5:00,24/06/2017 6:00,70351,5.8,5.2,6.1,0
24/06/2017 6:00,24/06/2017 7:00,70351,5.5,5.3,6.8,0
24/06/2017 7:00,24/06/2017 8:00,70351,6.5,6.4,6.9,0
24/06/2017 8:00,24/06/2017 9:00,70351,6.7,6.7,9.1,0
24/06/2017 9:00,24/06/2017 10:00,70351,9.1,9.1,10.5,0
24/06/2017 10:00,24/06/2017 11:00,70351,10.4,10.2,12.2,0
24/06/2017 11:00,24/06/2017 12:00,70351,11.6,10.6,13.1,0
24/06/2017 12:00,24/06/2017 13:00,70351,13.1,11.8,14.4,0
24/06/2017 13:00,24/06/2017 14:00,70351,13.3,12,14.2,0
24/06/2017 14:00,24/06/2017 15:00,70351,13.2,12.7,13.9,0
24/06/2017 15:00,24/06/2017 16:00,70351,13,11.6,13,0
24/06/2017 16:00,24/06/2017 17:00,70351,11.6,8.7,11.7,0
24/06/2017 17:00,24/06/2017 18:00,70351,8.7,7.5,9.1,0
24/06/2017 18:00,24/06/2017 19:00,70351,7.7,7.4,8.1,0
24/06/2017 19:00,24/06/2017 20:00,70351,7.5,6.2,7.8,0
24/06/2017 20:00,24/06/2017 21:00,70351,6.4,5.3,6.9,0
24/06/2017 21:00,24/06/2017 22:00,70351,5.4,4.4,6,0
24/06/2017 22:00,24/06/2017 23:00,70351,6,4,6.4,0
24/06/2017 23:00,25/06/2017 0:00,70351,4.8,3.8,4.8,0
25/06/2017 0:00,25/06/2017 1:00,70351,4,3.2,4.4,0
25/06/2017 1:00,25/06/2017 2:00,70351,3.5,-1.8,4.1,0
25/06/2017 2:00,25/06/2017 3:00,70351,-1.6,-2.1,0,0
25/06/2017 3:00,25/06/2017 4:00,70351,-1.8,-2.9,-1.1,0
25/06/2017 4:00,25/06/2017 5:00,70351,-2.2,-3.2,2.1,0
25/06/2017 5:00,25/06/2017 6:00,70351,2.1,0.6,2.5,0
25/06/2017 6:00,25/06/2017 7:00,70351,1.6,-4.3,1.6,0
25/06/2017 7:00,25/06/2017 8:00,70351,-2.9,-3,1.6,0
25/06/2017 8:00,25/06/2017 9:00,70351,-1.7,-1.7,2.3,0
25/06/2017 9:00,25/06/2017 10:00,70351,2.3,2.3,6.4,0
25/06/2017 10:00,25/06/2017 11:00,70351,6.4,6.4,10.5,0
25/06/2017 11:00,25/06/2017 12:00,70351,10.4,10.1,11.9,0
25/06/2017 12:00,25/06/2017 13:00,70351,11.2,11.2,14.1,0
25/06/2017 13:00,25/06/2017 14:00,70351,13.4,12.8,14.5,0
25/06/2017 14:00,25/06/2017 15:00,70351,12.9,11,13.1,0
25/06/2017 15:00,25/06/2017 16:00,70351,12,11.3,12.8,0
25/06/2017 16:00,25/06/2017 17:00,70351,11.3,8.5,11.3,0
